Rating,Review Text,Review Date
5 stars,Get Go Carsharing is absolutely great service for drivers like me because I  get to rent a car as and when I need. It is priced very reasonablely. The tech team /help desk staff are very prompt in responding to your troubles if any. I am glad that there is such a service. 👍🏾👍🏾👍🏾 they get 3 thumbs up from me. …,2 months ago
5 stars,Love that GetGo cars are easily available across most heartlands. Car fleets are also clean,2 months ago
3 stars,Very convenient. Has multiple vehicles in my carparks near me. However,2 months ago
5 stars,Been using getgo for my short rides here and there and its really is affordable than owning a car as we are working most of the time. from registering(without any deposits),2 months ago
5 stars,"Great Business service which has benefited so many drivers.
Helps me to save alot monthly with their wide array of cars around my house.
Most are in tip top condition and its my weekly go to car whenever i want to go …",2 months ago
5 stars,Whatever i wanted to book a car,2 months ago
3 stars,Convenient car share. Strategy of spreading across various carparks in an estate is good as it's easier to find a car near you. The app is still its Achilles Heel. With car locking & unlocking totally dependent on the app & its bluetooth …,a month ago
1 star,"the car was located on the wrong floor
i wasted 30 mins locating the car and app errors in unlocking the car
was charged for an additional hour but never offered the free extension of the …",3 weeks ago
5 stars,Very good service especially when community takes care and are responsible of the cars as well. Convenient for people who require cars on an adhoc basis,2 months ago
4 stars,I have always been skeptical of carsharing until I decided to give getgo a chance to clear my doubts. It has been a wonderful experience driving getgo cars as there are so many brand,2 months ago
4 stars,Getgo is convenient easily available across the island. Nonetheless,a month ago
5 stars,I have been using getgo for the past 1 year now. I have tried other car rentals (e.g bluesg,a month ago
5 stars,The key value of your vehicle rental service provides the users the benefits of driving a vehicle without the liability of owning one. This makes sense in Singapore which I don’t have to explain much. Anyway,2 months ago
5 stars,So far it’s been a great experience with GetGo. Of course there are times when you get a bad car (interior not cleaned,2 months ago
5 stars,I have been using getgo for about a year now. It is very Convenient to find the nearest car. Chatbox  response is always quick and efficient. Booking is easy. Cars are well maintained. So far no issues. I am a happy user of getgo.,a month ago
5 stars,Great experience so far as compared to other carsharing platforms. Expansive fleet and from my experience are mostly in pretty decent condition. Just one time had warm AC (Sienta,2 months ago
4 stars,App is easy and great to use but only thing it keep crashing everytime i want to unlock/lock the car during my trip. Please improve on the smoothness of the app.,2 months ago
4 stars,Getgo has a widespread of cars in many locations. The app is also easy to use,a month ago
5 stars,Been using Getgo for 2 years now and with minimum fuss. Live chat has been very helpful at times of need. Car is good and only faced minor issues. Other than that,2 months ago
5 stars,Convenient,a month ago
5 stars,Getgo is a lovely alternative to cab rides. There is one right in my HDB carpark,a month ago
5 stars,Been using GetGo for more than a year. It is convenient and easy to use the GetGo App. Many GetGo cars throughout Singapore. GetGo should consider a hotline for people to call in if the data network is down / poor. Sometimes for some …,a month ago
5 stars,Just love the fact that car sharing like Getgo has made things more convenient for those without a car (which many don't due to the high cost) to practice driving,5 months ago
